gene,PacBio,TAGET
RGL2-247,8.31965746131023,6.90223095461341
CYTH3-201,24.8816327240552,26.2320971534749
CTNND1-201,27.0592464425931,20.3174438218054
TM9SF4-202,45.215685805864,41.301329509457
SPNS1-201,8.75933890910604,6.85242920585332
RABEP1-202,37.7139657186018,55.0894036417941
GMIP-201,4.52402378723813,3.90116604824228
GCC1-201,27.6959828988936,23.9644071550165
CLCN7-202,15.1980884685779,14.4226640580108
HLA-C-201,51.0637904491634,46.4752902928617
LEPROT-201,17.2707650567045,18.2836000050468
EDN1-201,2.23712956952676,2.56170854926107
CSK-201,6.64121458653917,5.4062478781402
BBS12-201,5.06049332652005,4.58645784811675
CCNA2-201,58.9824097445925,55.4796235674749
PUS7-202,27.3251153902471,22.8080425611785
NAT10-201,61.4262212379035,48.1510812092865
CLK3-202,7.86913973124238,6.61286303727171
TMTC4-202,2.0786306659604,2.09182857551344
FBXL2-216,2.12692338131709,1.83130361448928
GPI-201,96.0904977248195,83.1121963698734
SGPP1-201,7.15760940494578,6.10254482727922
STARD3NL-201,14.581737121531,13.4953953928426
MBNL2-201,41.5637845477322,34.3768730804468
GPBP1-204,19.4792189616262,16.8461463042359
SPINT1-202,2.22951167907784,2.86776271695074
RGS16-201,4.38907280386445,3.95093098459675
THOC3-201,8.92422487158122,8.04993680063667
CYTH4-201,2.19849442198746,2.68111231262217
STMN3-201,4.64390108779534,4.00256279398921
MCU-202,11.0687462174888,9.91821815516434
FKBP7-204,3.12970693593998,2.40486903969509
UBXN4-201,47.2726531991708,50.0713610163094
MAP3K7-204,7.18808063504039,4.96028623958992
PNISR-201,9.1400238138616,7.0782701210349
MCCC1-201,43.7079954396082,41.3746932129664
CCNG1-202,37.6083772259372,34.0387541157796
AP3S1-201,4.33572369342466,4.29035948811305
ABCB6-201,21.4463124123959,17.7028291457007
GADD45B-201,2.25600051729408,2.10061133412374
SLC35A5-206,38.5314529423249,32.1343576229397
SPINT1-201,2.32147205975956,2.62041655731057
CCT8-201,99.6213089022246,89.7193967298617
PRDX3-201,40.9791444204879,36.2618407868335
DRAM1-201,15.199681873837,17.9422477482913
ANP32A-203,48.4556517093177,42.7752953931098
ALDH3A2-201,15.7250014469274,12.3784801446603
RPIA-201,13.8634181406494,12.3954081650576
IL10RB-201,11.6849624993125,10.1118829369086
KLHL22-201,7.25340876317141,7.55778057810527
ATXN2L-202,5.8442742567177,2.77089646636447
CDCA7L-203,8.26919648003778,8.59375068286241
GRN-201,73.4752359682046,92.2135752354171
VPS18-201,9.40428112748445,7.4114730606468
CLEC2D-210,2.10997106959046,2.0484542117301
NRXN3-215,4.69501205058081,2.8070726106152
HELLS-202,10.6640477720785,8.85820320051865
DOCK1-201,1.97184974398948,2.30681299353631
TPMT-201,17.5075567831952,15.1579986778196
UBE2K-201,32.0878518091214,25.8048239222934
C1QTNF6-201,2.08348859075766,2.0827211940268
TMEM140-201,8.66607390285224,9.25126005852079
SRSF5-217,17.6072823418357,19.5261809731107
DNAJC15-201,6.88604082410423,5.77202882347427
TMEM192-201,10.2124640262526,12.1117711993767
ATP1B3-201,41.9736406645378,42.2675577245457
CORO7-201,18.5507789541071,14.2991986643613
FLOT2-202,11.1214457787026,9.81218341112107
